"id","lon","lat","name","address","state_code","city","state_random_number","city_random_number","revenue","state_name","state_capital","population"
2339,-118.3279184,33.80380149,"Starbucks - CA - Torrance [W]  02339","Torrance Crossroads_24427 Crenshaw_Torrance, California 90505_310-530-2034","CA","Torrance",3,3,259617,"California","Sacramento",508529
2340,-117.5772012,33.64764633,"Starbucks - CA - Trabuco Canyon  02340","Albertsons - Trabuco_21672 Plan Trabuco Road_Trabuco Canyon, California 92679","CA","Trabuco canyon",3,1,158335,"California","Sacramento",508529
2341,-121.4347119,37.72573367,"Starbucks - CA - Tracy  02341","Albertsons-Tracy #7295_872 S Tracy Blvd_Tracy, California 95376_209-830-2840","CA","Tracy",3,1,130157,"California","Sacramento",508529
2342,-121.4515464,37.73953312,"Starbucks - CA - Tracy  02342","Safeway-Tracy #2600_1801 West 11th St_Tracy, California 95376","CA","Tracy",3,1,128637,"California","Sacramento",508529
2343,-121.4628113,37.75680762,"Starbucks - CA - Tracy  02343","Target Tracy T-738_2800 Naglee Road_Tracy, California 95376","CA","Tracy",3,1,119999,"California","Sacramento",508529
2344,-121.43427,37.76154,"Starbucks - CA - Tracy [WD]  02344","Tracy & Clover - Tracy_569 Clover Road_Tracy, California 95376_2092216755","CA","Tracy",3,1,122616,"California","Sacramento",508529
2345,-121.4635575,37.78318468,"Starbucks - CA - Tracy [WD]  02345","Hwy 205 & Grant Line - Tracy_2459 North Naglee Road_Tracy, California 95304_209-839-0875","CA","Tracy",3,1,118618,"California","Sacramento",508529
2346,-121.4477985,37.73952724,"Starbucks - CA - Tracy [W]  02346","11th & Corral Hollow - Tracy_1857 W. 11th Street_Tracy, California 95376_209-830-1348","CA","Tracy",3,1,123691,"California","Sacramento",508529
2347,-120.3038417,39.3262602,"Starbucks - CA - Truckee [W]  02347","Truckee_11260-4 Donner Pass Road_Truckee, California 96161_(530) 582-6856","CA","Truckee",3,1,104225,"California","Sacramento",508529
2348,-120.1203,39.2781,"Starbucks - CA - Truckee [W]  02348","Booth Creek Northstar_100 Northstar Dr_Truckee, California 96161_530-562-3680","CA","Truckee",3,1,150849,"California","Sacramento",508529
2349,-118.302187,34.258588,"Starbucks - CA - Tujunga  02349","Vons - Tujunga #2124_7789 Foothill Blvd_Tujunga, California 91042_818-353-4917","CA","Tujunga",3,1,143793,"California","Sacramento",508529
2350,-118.26728,34.24116923,"Starbucks - CA - Tujunga  02350","Albertsons-Tujunga #6397 (6370)_6240 Foothill Bl_Tujunga, California 91042_818-248-6945","CA","Tujunga",3,1,114213,"California","Sacramento",508529
2351,-119.3311647,36.22561715,"Starbucks - CA - Tulare [WD]  02351","Prosperity & Hillman, Tulare_1089 E. Prosperity Avenue_Tulare, California 93274_559-688-1332","CA","Tulare",3,1,131345,"California","Sacramento",508529
2352,-120.8504759,37.52243487,"Starbucks - CA - Turlock [WD]  02352","Geer & Hedstrom - Turlock_3000 Geer Road_Turlock, California 95382_209-656-1460","CA","Turlock",3,2,160324,"California","Sacramento",508529
2353,-120.8490095,37.47801296,"Starbucks - CA - Turlock [WD]  02353","Lander & Linwood - Turlock_1611 Lander Avenue_Turlock, California 95380_209-656-8478","CA","Turlock",3,2,179406,"California","Sacramento",508529
2354,-120.880156,37.5218,"Starbucks - CA - Turlock [W]  02354","Monte Vista & Countryside - Turlock_2870 West Monte Vista Ave_Turlock, California 95380_209-668-2450","CA","Turlock",3,2,171082,"California","Sacramento",508529
2355,-120.8534,37.4889,"Starbucks - CA - Turlock [W]  02355","Johnson & Canal - Turlock_750 Johnson Rd_Turlock, California 95380_2096688671","CA","Turlock",3,2,203746,"California","Sacramento",508529
2356,-117.793599,33.7235,"Starbucks - CA - Tustin [W]  02356","El Camino Real & Jamboree, Tustin_2959 El Camino Real_Tustin, California 927828905_714-505-3466","CA","Tustin",3,1,112424,"California","Sacramento",508529
2357,-117.822198,33.738101,"Starbucks - CA - Tustin [W]  02357","Newport & El Camino Real, Tustin_14001 Newport Ave_Tustin, California 927804624_714-544-6729","CA","Tustin",3,1,143811,"California","Sacramento",508529
2358,-117.8254,33.7209,"Starbucks - CA - Tustin [W]  02358","Red Hill & Edinger, Tustin_1631 Edinger Avenue_Tustin, California 927806535_714-259-0362","CA","Tustin",3,1,128234,"California","Sacramento",508529
2359,-117.817804,33.74570058,"Starbucks - CA - Tustin [W]  02359","Tustin_552 E First Street_Tustin, California 92680_(714) 730-4743","CA","Tustin",3,1,137731,"California","Sacramento",508529
2360,-117.8152854,33.7346868,"Starbucks - CA - Tustin [W]  02360","Redhill & El Camino Real, Tustin_1450 El Camino Real_Tustin, California 927804613_714-368-3462","CA","Tustin",3,1,149656,"California","Sacramento",508529
2361,-117.8291672,33.75979317,"Starbucks - CA - Tustin [W]  02361","Tustin - French Quarter_17245 17th Street_Tustin, California 92780_(714) 832-6883","CA","Tustin",3,1,120237,"California","Sacramento",508529
2362,-123.2008424,39.15095465,"Starbucks - CA - Ukiah  02362","Albertsons-Ukiah #708 / (7008)_504 E. Perkins_Ukiah, California 95482_707-462-3847","CA","Ukiah",3,1,126807,"California","Sacramento",508529
2363,-123.20666,39.144408,"Starbucks - CA - Ukiah  02363","Safeway - Ukiah #1583_653 S State St_Ukiah, California 94582_707-467-2700","CA","Ukiah",3,1,116535,"California","Sacramento",508529
2364,-123.1981438,39.15153908,"Starbucks - CA - Ukiah [D]  02364","E. Perkins & Hwy 101 - Ukiah_704 E. Perkins Street_Ukiah, California 94582_707-463-2615","CA","Ukiah",3,1,107955,"California","Sacramento",508529
2365,-122.0212,37.5875,"Starbucks - CA - Union City  02365","Safeway - Union City #1197_1790 Decoto Rd_Union City, California 94587","CA","Union city",3,1,153495,"California","Sacramento",508529
2366,-122.0702738,37.60039998,"Starbucks - CA - Union City [W]  02366","Dyer & I-880_32240 Dyer Street_Union City, California 94587_510-487-1467","CA","Union city",3,1,131904,"California","Sacramento",508529
2367,-122.0209061,37.58898987,"Starbucks - CA - Union City [W]  02367","DeCoto & Alvarado-Niles -Union City_1752 DeCoto Road_Union City, California 945873524_510-441-1472","CA","Union city",3,1,132837,"California","Sacramento",508529
2368,-118.3516328,34.13605945,"Starbucks - CA - Universal City  02368","Universal City Walk_100 Universal City Plaza_Universal City, California 91608_818-622-2233","CA","Universal city",3,1,118506,"California","Sacramento",508529
2369,-117.6522003,34.10706296,"Starbucks - CA - Upland  02369","Vons-Upland #2681_81 West Foothill Blvd_Upland, California 91786","CA","Upland",3,1,146658,"California","Sacramento",508529
2370,-117.6658955,34.1070653,"Starbucks - CA - Upland [WD]  02370","Foothill & Mullberry, Upland_1013 W. Foothill Blvd._Upland, California 91786_909-981-6424","CA","Upland",3,1,131375,"California","Sacramento",508529
2371,-117.6700822,34.08906532,"Starbucks - CA - Upland [W]  02371","Mountain Square_386 South Mountain Ave._Upland, California 91786_909-931-1937","CA","Upland",3,1,116870,"California","Sacramento",508529
2372,-117.6429324,34.1328356,"Starbucks - CA - Upland [W]  02372","Campus & 19th, Upland_1943 North Campus Avenue_Upland, California 917841667_909-931-4419","CA","Upland",3,1,139064,"California","Sacramento",508529
2373,-121.9704522,38.33612929,"Starbucks - CA - Vacaville  02373","Albertsons-Vacaville #7281_1979 Peabody Rd_Vacaville, California 95687_707-452-0991","CA","Vacaville",3,1,133201,"California","Sacramento",508529
2374,-121.9633822,38.35953766,"Starbucks - CA - Vacaville  02374","Target Vacaville T-827_3000 Harvison Dr_Vacaville, California 95687","CA","Vacaville",3,1,129836,"California","Sacramento",508529
2375,-121.9828758,38.35889478,"Starbucks - CA - Vacaville  02375","Albertsons-Vacaville #7272_777 E. Monte Vista Ave._Vacaville, California 95688_707-448-5723","CA","Vacaville",3,1,136945,"California","Sacramento",508529
2376,-121.9632456,38.36045974,"Starbucks - CA - Vacaville  02376","Safeway-Vacaville #1109_2090 Harbison Dr_Vacaville, California 95688","CA","Vacaville",3,1,136319,"California","Sacramento",508529
2377,-121.975917,38.348821,"Starbucks - CA - Vacaville [D]  02377","Peabody & Hume - Vacaville_210 Peabody Road_Vacaville, California 95687_707-448-3285","CA","Vacaville",3,1,138625,"California","Sacramento",508529
2378,-121.995509,38.34345,"Starbucks - CA - Vacaville [WD]  02378","Alamo & Butcher - Vacaville_970 Alamo Drive_Vacaville, California 95687_707-455-8557","CA","Vacaville",3,1,109453,"California","Sacramento",508529
2379,-121.9863453,38.35379347,"Starbucks - CA - Vacaville [W]  02379","Davis & Stevenson - Vacaville_505 Davis St_Vacaville, California 95688_707-449-1215","CA","Vacaville",3,1,124210,"California","Sacramento",508529
2380,-121.9603906,38.36486179,"Starbucks - CA - Vacaville [W]  02380","Vacaville Relocation_1031 Helen Power Drive_Vacaville, California 95687_707-447-9668","CA","Vacaville",3,1,128565,"California","Sacramento",508529
2381,-118.5615109,34.41946791,"Starbucks - CA - Valencia  02381","Target Valencia T-257_24425 W. Magic Mountain Parkway_Valencia, California 91355","CA","Valencia",3,1,143066,"California","Sacramento",508529
2382,-118.57307,34.389846,"Starbucks - CA - Valencia  02382","Vons-Valencia #2030_25850 N. The Old Road_Valencia, California 91355","CA","Valencia",3,1,143643,"California","Sacramento",508529
2383,-118.5820151,34.42226487,"Starbucks - CA - Valencia [D]  02383","Magic Mountain & Tourney, Valencia_25349 Wayne Mills Place_Valencia, California 91355_661-260-0844","CA","Valencia",3,1,123498,"California","Sacramento",508529
2384,-118.5908774,34.43199412,"Starbucks - CA - Valencia [WD]  02384","I-5 & Rye Canyon, Valencia_28120 The Old Road_Valencia, California 913551003_661-775-0480","CA","Valencia",3,1,129386,"California","Sacramento",508529
2385,-118.555909,34.43367,"Starbucks - CA - Valencia [W]  02385","McBean & Decoro - Valencia_27748 West McBean Parkway_Valencia, California 91355_(661) 296-1144","CA","Valencia",3,1,116588,"California","Sacramento",508529
2386,-118.553375,34.462543,"Starbucks - CA - Valencia [W]  02386","Copper Hill & Avenida Rancho Tesoro_23880 W. Copperhill Drive_Valencia, California 91354_661-295-8301","CA","Valencia",3,1,148855,"California","Sacramento",508529
2387,-122.2376416,38.12316872,"Starbucks - CA - Vallejo  02387","Albertsons-Vallejo #7254_1740 Tuolumne_Vallejo, California 94589","CA","Vallejo",3,1,142467,"California","Sacramento",508529
2388,-122.228168,38.125556,"Starbucks - CA - Vallejo  02388","Safeway - Vallejo #989_774 Admiral Callaghan_Vallejo, California 94590","CA","Vallejo",3,1,145256,"California","Sacramento",508529
2389,-122.212,38.1055,"Starbucks - CA - Vallejo  02389","Safeway - Vallejo #1631_122 Robies Way_Vallejo, California 94591","CA","Vallejo",3,1,142225,"California","Sacramento",508529
2390,-122.229098,38.094503,"Starbucks - CA - Vallejo [WD]  02390","Lincoln & Benicia - Vallejo_400 E Lincoln Blvd_Vallejo, California 94591_707-649-0395","CA","Vallejo",3,1,125473,"California","Sacramento",508529
2391,-122.233599,38.0848,"Starbucks - CA - Vallejo [WD]  02391","I-80 & Magazine - Vallejo_199 Lincoln Road West_Vallejo, California 94590_7076489412","CA","Vallejo",3,1,127291,"California","Sacramento",508529
2392,-122.2184898,38.10596006,"Starbucks - CA - Vallejo [W]  02392","Springs & Oakwood - Vallejo_2035 Springs Road_Vallejo, California 94591_707-558-9552","CA","Vallejo",3,1,145754,"California","Sacramento",508529
2393,-122.2212765,38.13481078,"Starbucks - CA - Vallejo [W]  02393","I-80 & Admiral Callaghan - Vallejo_964 Admiral Callaghan_Vallejo, California 94591_707-643-1687","CA","Vallejo",3,1,124548,"California","Sacramento",508529
2394,-122.2552749,38.12143211,"Starbucks - CA - Vallejo [W]  02394","Sonoma & Redwood - Vallejo_3455 Sonoma Blvd_Vallejo, California 94590_707-557-2788","CA","Vallejo",3,1,126596,"California","Sacramento",508529
2395,-120.8945,38.1827,"Starbucks - CA - Valley Springs [D]  02395","Hwy 12 & Hwy 26 - Valley Springs_200 E. Hwy 12_Valley Springs, California 95252_209-772-2645","CA","Valley springs",3,1,124746,"California","Sacramento",508529
2396,-118.3964798,34.15760528,"Starbucks - CA - Valley Village [W]  02396","Laurel Canyon & Riverside, North Ho_4800 Laurel Canyon Blvd_Valley Village, California 91607_818-754-8123","CA","Valley village",3,1,129214,"California","Sacramento",508529
2397,-118.4487444,34.20169074,"Starbucks - CA - Van Nuys  02397","Albertsons-Van Nuys #626/6389_7227 Van Nuys Blvd_Van Nuys, California 91405_818-787-8035","CA","Van nuys",3,2,173074,"California","Sacramento",508529
2398,-118.50958,34.20826,"Starbucks - CA - Van Nuys  02398","Saticoy & Louise, West Van Nuys_17272 Saticoy Street_Van Nuys, California 914062103_818-757-3142","CA","Van nuys",3,2,196338,"California","Sacramento",508529
2399,-118.4475092,34.1720992,"Starbucks - CA - Van Nuys [W]  02399","Burbank & Van Nuys, Van Nuys_14431 Burbank Blvd_Van Nuys, California 91401_818-779-0347","CA","Van nuys",3,2,207951,"California","Sacramento",508529
2400,-118.4673499,34.2012297,"Starbucks - CA - Van Nuys [W]  02400","Sherman Way & Sepulveda, Van Nuys_15355 Sherman Way_Van Nuys, California 914064200_818-787-0135","CA","Van nuys",3,2,172803,"California","Sacramento",508529
2401,-119.21517,34.264736,"Starbucks - CA - Ventura  02401","Vons - Ventura #2164_5688 Telephone Rd_Ventura, California 93003","CA","Ventura",3,2,176564,"California","Sacramento",508529
2402,-119.212959,34.278253,"Starbucks - CA - Ventura  02402","Vons - Ventura #2678_6120 Telegraph Rd_Ventura, California 93003","CA","Ventura",3,2,194783,"California","Sacramento",508529
2403,-119.3026,34.2815,"Starbucks - CA - Ventura  02403","Vons - Ventura #2096_115 W. MAIN ST._Ventura, California 93001","CA","Ventura",3,2,174110,"California","Sacramento",508529
2404,-119.2590093,34.27214455,"Starbucks - CA - Ventura  02404","Vons-Ventura #2677_2764 E Thompson Blvd_Ventura, California 93003","CA","Ventura",3,2,218041,"California","Sacramento",508529
2405,-119.2913576,34.28077067,"Starbucks - CA - Ventura [W]  02405","Main & Chestnut, Ventura_607 E. Main Street_Ventura, California 93001_805-648-2489","CA","Ventura",3,2,202072,"California","Sacramento",508529
2406,-119.234699,34.25995002,"Starbucks - CA - Ventura [W]  02406","Telephone & Main - Ventura_4711-1a Telephone Road_Ventura, California 93003_805-650-9618","CA","Ventura",3,2,168464,"California","Sacramento",508529
2407,-119.2244354,34.26360982,"Starbucks - CA - Ventura [W]  02407","Telephone & Portola, Ventura_4960 Telephone Rd_Ventura, California 930030211_805-644-7251","CA","Ventura",3,2,203491,"California","Sacramento",508529
2408,-119.211539,34.26179706,"Starbucks - CA - Ventura [W]  02408","Victoria Village_1413-E South Victoria_Ventura, California 93003_(805) 654-8463","CA","Ventura",3,2,193514,"California","Sacramento",508529
2409,-119.264207,34.261985,"Starbucks - CA - Ventura [W]  02409","Harbor & Seaward, Ventura_2453 Harbor Blvd_Ventura, California 93001_805-650-2579","CA","Ventura",3,2,164070,"California","Sacramento",508529
2410,-119.2127077,34.27822387,"Starbucks - CA - Ventura [W]  02410","Telegraph & Victoria, Ventura_6128-B Telegraph Road_Ventura, California 930034357_805-642-0093","CA","Ventura",3,2,186669,"California","Sacramento",508529
2411,-117.3656269,34.47038559,"Starbucks - CA - Victorville  02411","Albertsons-Victorville #6530_13650-A Bear Valley Rd_Victorville, California 92392_760-955-6002","CA","Victorville",3,2,162159,"California","Sacramento",508529
2412,-117.29149,34.473537,"Starbucks - CA - Victorville  02412","Vons-Victorville #2131_12199 Hesperia Rd_Victorville, California 92392_760-241-2288","CA","Victorville",3,2,207380,"California","Sacramento",508529
2413,-117.320042,34.50926782,"Starbucks - CA - Victorville [WD]  02413","7th & Green Tree, Victorville_14213 7th Street_Victorville, California 923954207_760-951-5558","CA","Victorville",3,2,175869,"California","Sacramento",508529
2414,-117.323063,34.5215,"Starbucks - CA - Victorville [WD]  02414","Roy Rogers & Civic Drive, Vi_15617 Roy Rogers Dr._Victorville, California 923942153_760-843-3557","CA","Victorville",3,2,188474,"California","Sacramento",508529
2415,-117.3496577,34.47038014,"Starbucks - CA - Victorville [W]  02415","Bear Valley & I-15, Victorville_14329 Bear Valley Road_Victorville, California 923925403_760-244-8551","CA","Victorville",3,2,200431,"California","Sacramento",508529
2416,-117.2904536,34.47090948,"Starbucks - CA - Victorville [W]  02416","Bear Valley & Hesperia, Victorville_17080 Bear Valley Road_Victorville, California 923925860_760-952-9977","CA","Victorville",3,2,174211,"California","Sacramento",508529
2417,-119.3471602,36.32590689,"Starbucks - CA - Visalia  02417","Albertsons-Visalia #7252_3615 W Noble Avenue_Visalia, California 93277","CA","Visalia",3,2,197510,"California","Sacramento",508529
2418,-119.2966714,36.33456074,"Starbucks - CA - Visalia [WD]  02418","Goshen & Akers, Visalia_5013 W. Goshen_Visalia, California 93291_559-739-7659","CA","Visalia",3,2,181531,"California","Sacramento",508529
2419,-119.3474197,36.31266999,"Starbucks - CA - Visalia [WD]  02419","Walnut & Akers - Visalia_5101 West Walnut Avenue_Visalia, California 93277_559-713-1530","CA","Visalia",3,2,190000,"California","Sacramento",508529
2420,-119.3137998,36.29888142,"Starbucks - CA - Visalia [W]  02420","Mooney @ Caldwell - Visalia_3530 S. Mooney Blvd_Visalia, California 93277_559-741-9862","CA","Visalia",3,2,205732,"California","Sacramento",508529
2421,-119.2924365,36.33017671,"Starbucks - CA - Visalia [W]  02421","Main & Court - Visalia_110 W. Main Street_Visalia, California 93291_(559) 625-4750","CA","Visalia",3,2,196768,"California","Sacramento",508529
2422,-117.247354,33.16700689,"Starbucks - CA - Vista  02422","Albertsons-Vista #6797_1601 S Melrose Dr_Vista, California 92083","CA","Vista",3,1,134128,"California","Sacramento",508529
2423,-117.226099,33.219337,"Starbucks - CA - Vista [WD]  02423","Vista & Foothill, Vista_1385 East Vista Way_Vista, California 920844041_760-726-0687","CA","Vista",3,1,147682,"California","Sacramento",508529
2424,-117.2463716,33.16563301,"Starbucks - CA - Vista [W]  02424","Melrose & Longhorn, Vista_1661 S. Melrose Road_Vista, California 92083_760-598-1531","CA","Vista",3,1,119522,"California","Sacramento",508529
2425,-117.218682,33.162355,"Starbucks - CA - Vista [W]  02425","Sycamore & Shadowridge Drive, Vista_790 Sycamore Ave._Vista, California 92081_760-598-8428","CA","Vista",3,1,137611,"California","Sacramento",508529
2426,-117.253475,33.19284106,"Starbucks - CA - Vista [W]  02426","Melrose & Hacienda, Vista_251 S. Melrose Drive_Vista, California 92083_760-806-8110","CA","Vista",3,1,106643,"California","Sacramento",508529
2427,-117.220171,33.17028095,"Starbucks - CA - Vista [W]  02427","North County Square - Vista_1711 University Drive_Vista, California 92083_(760) 945-9004","CA","Vista",3,1,129768,"California","Sacramento",508529
2428,-117.2478,33.1962,"Starbucks - CA - Vista [W]  02428","Vista Village & South Santa Fe, Vis_30 W. Main Street_Vista, California 92083_760-806-1103","CA","Vista",3,1,133288,"California","Sacramento",508529
2430,-122.046698,37.933568,"Starbucks - CA - Walnut Creek  02430","Countrywood - Walnut Creek_716 Bancroft Street_Walnut Creek, California 94598_(925) 256-9267","CA","Walnut creek",3,1,142821,"California","Sacramento",508529
2431,-122.0160566,37.92675639,"Starbucks - CA - Walnut Creek  02431","Safeway-Walnut Creek #1701_2941 Ygnacio Valley Rd_Walnut Creek, California 94598","CA","Walnut creek",3,1,139372,"California","Sacramento",508529
2432,-122.0402373,37.92693115,"Starbucks - CA - Walnut Creek  02432","Safeway-Walnut Creek #936_710 Bancroft Rd_Walnut Creek, California 94598_925-937-8537","CA","Walnut creek",3,1,126701,"California","Sacramento",508529
2433,-122.0577754,37.89776565,"Starbucks - CA - Walnut Creek  02433","Safeway-Walnut Creek #917_600 S. Broadway_Walnut Creek, California 94596_925-935-9205","CA","Walnut creek",3,1,133097,"California","Sacramento",508529
2434,-122.058539,37.897125,"Starbucks - CA - Walnut Creek [W]  02434","Broadway Plaza_1146 Broadway_Walnut Creek, California 94596_925-937-1377","CA","Walnut creek",3,1,130876,"California","Sacramento",508529
2435,-122.0865168,37.92489516,"Starbucks - CA - Walnut Creek [W]  02435","Geary & Camino Verde - Walnut Cree_1544 Palos Verdes Mall_Walnut Creek, California 94596_925-287-1709","CA","Walnut creek",3,1,124061,"California","Sacramento",508529
2436,-122.060083,37.898102,"Starbucks - CA - Walnut Creek [W]  02436","Main & Duncan - Walnut Creek_1340 Main Street_Walnut Creek, California 94596_925-274-9239","CA","Walnut creek",3,1,131253,"California","Sacramento",508529
2437,-122.0615264,37.8962024,"Starbucks - CA - Walnut Creek [W]  02437","Main & Bothelo - Walnut Creek_1152 Locust Street_Walnut Creek, California 94596_925-930-8797","CA","Walnut creek",3,1,145251,"California","Sacramento",508529
2438,-122.0644553,37.90639559,"Starbucks - CA - Walnut Creek [W]  02438","Ygnacio & North Main - Walnut Creek_2001 North Main Street_Walnut Creek, California 94596_925-256-4558","CA","Walnut creek",3,1,148137,"California","Sacramento",508529
2439,-122.062061,37.926801,"Starbucks - CA - Walnut Creek [W]  02439","Main & Treat - Walnut Creek_2922 North Main Street_Walnut Creek, California 94596_925-935-0928","CA","Walnut creek",3,1,127004,"California","Sacramento",508529
2440,-117.8237821,34.01234424,"Starbucks - CA - Walnut [W]  02440","Valley & Grand, Walnut_505-A Grand Avenue_Walnut, California 91789_909-598-4459","CA","Walnut",3,1,145279,"California","Sacramento",508529
2441,-117.84899,34.04523785,"Starbucks - CA - Walnut [W]  02441","Grand Ave. & Amar Rd._1269 Grand Avenue_Walnut, California 91789_909-444-1878","CA","Walnut",3,1,111514,"California","Sacramento",508529
2442,-121.7734422,36.91688844,"Starbucks - CA - Watsonville [W]  02442","Main & Ohlone - Watsonville_1423 Main Street_Watsonville, California 95076_831-761-1050","CA","Watsonville",3,1,155300,"California","Sacramento",508529
2443,-122.932194,40.72700258,"Starbucks - CA - Weaverville  02443","Tops Super Foods-Weaverville_1301 Main Street_Weaverville, California 96093","CA","Weaverville",3,1,151425,"California","Sacramento",508529
2444,-117.8839,34.07314,"Starbucks - CA - West Covina  02444","Target West Covina T-1028_2831 Eastland Center Dr_West Covina, California 91791_626-859-0221","CA","West covina",3,2,178978,"California","Sacramento",508529
2445,-117.9269863,34.06855669,"Starbucks - CA - West Covina [WD]  02445","Vincent & West Covina Pkwy, West Co_333 S. Vincent Avenue_West Covina, California 91790_626-960-0087","CA","West covina",3,2,169097,"California","Sacramento",508529
2446,-117.8916469,34.07535273,"Starbucks - CA - West Covina [W]  02446","Eastland Center - West Covina_2620 E. Workman Ave._West Covina, California 91791_626-915-1647","CA","West covina",3,2,189012,"California","Sacramento",508529
2447,-117.9283,34.0694,"Starbucks - CA - West Covina [W]  02447","West Covina (B&N)_970 Lakes Drive_West Covina, California 91790_626-917-7019","CA","West covina",3,2,155803,"California","Sacramento",508529
2448,-118.6425748,34.18885944,"Starbucks - CA - West Hills  02448","Pavilions-West Hills #2225_6534 Platt Ave_West Hills, California 91307","CA","West hills",3,2,207317,"California","Sacramento",508529
2449,-118.6236792,34.18637746,"Starbucks - CA - West Hills [W]  02449","Fallbrook & Victory, Canoga Park_22815 Victory Blvd._West Hills, California 913073539_818-883-0567","CA","West hills",3,2,183889,"California","Sacramento",508529
2450,-118.6425859,34.18856219,"Starbucks - CA - West Hills [W]  02450","West Hills_6516 Platt Avenue_West Hills, California 91307_(818) 346-3085","CA","West hills",3,2,175512,"California","Sacramento",508529
2451,-118.371238,34.096063,"Starbucks - CA - West Hollywood [W]  02451","Sunset Strip_8363 N.E. Sunset Blvd._West Hollywood, California 90069_(323) 848-8663","CA","West hollywood",3,2,169913,"California","Sacramento",508529
2452,-118.3855364,34.08398511,"Starbucks - CA - West Hollywood [W]  02452","West Hollywood II_8949 Santa Monica Blvd._West Hollywood, California 90069_(310) 274-1074","CA","West hollywood",3,2,182910,"California","Sacramento",508529
2453,-118.3837074,34.07673926,"Starbucks - CA - West Hollywood [W]  02453","Beverly & Robertson, W. Hollywood_164 N. Robertson_West Hollywood, California 900483102_310-659-7370","CA","West hollywood",3,2,204821,"California","Sacramento",508529
2454,-118.3789175,34.08816224,"Starbucks - CA - West Hollywood [W]  02454","West Hollywood - #633_8595 Santa Monica Blvd._West Hollywood, California 90069_(310) 659-1856","CA","West hollywood",3,2,208978,"California","Sacramento",508529
2455,-118.463412,34.04033,"Starbucks - CA - West Los Angeles [W]  02455","Santa Monica at Bundy_12100 Santa Monica Blvd._West Los Angeles, California 90025_(310) 571-9262","CA","West los angeles",3,1,116789,"California","Sacramento",508529
2456,-118.445148,34.047637,"Starbucks - CA - West Los Angeles [W]  02456","Santa Monica & Pontius_11155 Santa Monica Blvd._West Los Angeles, California 90025_310-312-2903","CA","West los angeles",3,1,134009,"California","Sacramento",508529
2457,-121.56947,38.57476,"Starbucks - CA - West Sacramento [D]  02457","Lake & Enterprise - West Sacramento_4055 Lake Rd_West Sacramento, California 95961_916-371-5616","CA","West sacramento",3,1,131237,"California","Sacramento",508529
2458,-121.5553131,38.59122467,"Starbucks - CA - West Sacramento [WD]  02458","Harbor Pointe & Stillwater_715 Harbor Point Blvd._West Sacramento, California 95605_916-371-3524","CA","West sacramento",3,1,140584,"California","Sacramento",508529
2459,-121.55129,38.5693,"Starbucks - CA - West Sacramento [W]  02459","Jefferson & Lake Washington_2155 Town Center Plaza_West Sacramento, California 95691_916-371-2137","CA","West sacramento",3,1,126332,"California","Sacramento",508529
2460,-118.794182,34.156673,"Starbucks - CA - Westlake Village  02460","Albertsons-Westlake Village #6388_5770 Lindero Canyon Road_Westlake Village, California 91362_818-889-9819","CA","Westlake village",3,1,133186,"California","Sacramento",508529
2461,-118.8258992,34.15083168,"Starbucks - CA - Westlake [W]  02461","Westlake_2755 Agoura Rd._Westlake, California 91361_(805) 379-2499","CA","Westlake",3,1,101679,"California","Sacramento",508529
2462,-117.9891547,33.72322233,"Starbucks - CA - Westminster  02462","Pavillions - Westminster #2206_16450 Beach Blvd_Westminster, California 92683_714-842-8515","CA","Westminster",3,1,153389,"California","Sacramento",508529
2463,-118.0072968,33.77212558,"Starbucks - CA - Westminster [WD]  02463","Goldenwest & Natal, Westminster_13102 Goldenwest Street_Westminster, California 926832235_714-894-1733","CA","Westminster",3,1,128586,"California","Sacramento",508529
2464,-117.9891674,33.72641173,"Starbucks - CA - Westminster [W]  02464","Beach & McDonald - Westminster_16302 Beach Blvd_Westminster, California 92683_(714) 848-2698","CA","Westminster",3,1,123078,"California","Sacramento",508529
2465,-118.0245624,33.75862661,"Starbucks - CA - Westminster [W]  02465","Springdale & Westminster, Westminst_14022 Springdale Street_Westminster, California 92683_714-903-7807","CA","Westminster",3,1,138465,"California","Sacramento",508529
2466,-117.9895918,33.75922767,"Starbucks - CA - Westminster [W]  02466","Beach & Westminster_14002 Beach Blvd_Westminster, California 926834439_714-898-9202","CA","Westminster",3,1,110411,"California","Sacramento",508529
2467,-118.0084295,33.75911156,"Starbucks - CA - Westminster [W]  02467","Westminster & Goldenwest_6777 Westminster Blvd._Westminster, California 926833706_714-897-3150","CA","Westminster",3,1,138232,"California","Sacramento",508529
2468,-118.4354647,34.04808589,"Starbucks - CA - Westwood [W]  02468","Westwood & Missouri - Westwood_1898 Westwood Blvd._Westwood, California 90025_(310) 470-8494","CA","Westwood",3,2,200800,"California","Sacramento",508529
2469,-118.0552299,33.99883412,"Starbucks - CA - Whitter [W]  02469","Beverly & Norwalk, Whittier_5403 Norwalk Blvd_Whitter, California 906012513_562-463-0192","CA","Whitter",3,1,145960,"California","Sacramento",508529
2470,-118.0306276,33.96183499,"Starbucks - CA - Whitter [W]  02470","Whittier & Painter, Whittier_13520 Whittier Blvd_Whitter, California 906051934_562-945-0054","CA","Whitter",3,1,111059,"California","Sacramento",508529
2471,-117.9965859,33.94449997,"Starbucks - CA - Whittier  02471","Target Whittier T-2019_15614 Whittwood Lane_Whittier, California 90603","CA","Whittier",3,3,212786,"California","Sacramento",508529
